id,user_id,account_id,occurred_at,direction,amount,balance_after,counterparty_name,counterparty_bank,counterparty_account_hash,category,transaction_type,channel,memo,is_recurring,is_synthetic
txn-02-0507,demo-parent-02,1102234568,2026-01-26T09:59:00+09:00,OUT,76933,15232376,시장 상회,한결카드,acct_7df5a3a7,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0508,demo-parent-02,1102234568,2026-01-28T08:11:00+09:00,OUT,82564,15149812,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0509,demo-parent-02,1102234568,2026-01-28T11:48:00+09:00,IN,245505,15395317,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0510,demo-parent-02,1102234568,2026-01-28T16:28:00+09:00,IN,183821,15579138,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0511,demo-parent-02,1102234568,2026-01-29T13:41:00+09:00,OUT,83740,15495398,하나로마트,한결카드,acct_46d164ef,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0512,demo-parent-02,1102234568,2026-01-29T14:36:00+09:00,OUT,55980,15439418,동네식당,한결카드,acct_aca8f34e,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0513,demo-parent-02,1102234568,2026-01-30T10:59:00+09:00,OUT,455262,14984156,동네농산,농협,acct_691228fb,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0514,demo-parent-02,1102234568,2026-01-31T13:55:00+09:00,IN,558639,15542795,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0515,demo-parent-02,1102234568,2026-02-01T10:18:00+09:00,IN,603765,16146560,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0516,demo-parent-02,1102234568,2026-02-01T15:29:00+09:00,IN,378480,16525040,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0517,demo-parent-02,1102234568,2026-02-03T11:30:00+09:00,OUT,693695,15831345,동네농산,농협,acct_691228fb,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0518,demo-parent-02,1102234568,2026-02-04T08:41:00+09:00,OUT,20233,15811112,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0519,demo-parent-02,1102234568,2026-02-05T09:00:00+09:00,OUT,700000,15111112,한결시장 상가임대,한결은행,acct_107640bc,HOUSING,AUTOPAY,AUTO_TRANSFER,상가 임대료,true,true
txn-02-0520,demo-parent-02,1102234568,2026-02-06T10:45:00+09:00,IN,193836,15304948,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0521,demo-parent-02,1102234568,2026-02-07T17:40:00+09:00,IN,209406,15514354,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0522,demo-parent-02,1102234568,2026-02-08T17:47:00+09:00,OUT,618067,14896287,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0523,demo-parent-02,1102234568,2026-02-09T15:11:00+09:00,OUT,35786,14860501,시장 상회,한결카드,acct_7df5a3a7,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0524,demo-parent-02,1102234568,2026-02-09T17:54:00+09:00,IN,328649,15189150,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0525,demo-parent-02,1102234568,2026-02-09T20:59:00+09:00,OUT,44874,15144276,동네식당,한결카드,acct_aca8f34e,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0526,demo-parent-02,1102234568,2026-02-11T13:56:00+09:00,IN,604966,15749242,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0527,demo-parent-02,1102234568,2026-02-11T18:31:00+09:00,IN,253788,16003030,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0528,demo-parent-02,1102234568,2026-02-13T09:01:00+09:00,OUT,750113,15252917,우리유통,우리은행,acct_ec4a961f,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0529,demo-parent-02,1102234568,2026-02-13T16:52:00+09:00,IN,389675,15642592,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0530,demo-parent-02,1102234568,2026-02-13T19:27:00+09:00,OUT,20287,15622305,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0531,demo-parent-02,1102234568,2026-02-14T09:00:00+09:00,OUT,172204,15450101,한국전력,한결은행,acct_a4e09594,BUSINESS_EXPENSE,AUTOPAY,AUTO_TRANSFER,사업장 전기요금,true,true
txn-02-0532,demo-parent-02,1102234568,2026-02-14T18:00:00+09:00,IN,471576,15921677,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0533,demo-parent-02,1102234568,2026-02-16T09:56:00+09:00,OUT,914430,15007247,동네농산,농협,acct_691228fb,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0534,demo-parent-02,1102234568,2026-02-16T15:39:00+09:00,OUT,58993,14948254,하나로마트,한결카드,acct_46d164ef,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0535,demo-parent-02,1102234568,2026-02-16T20:47:00+09:00,OUT,71101,14877153,동네식당,한결카드,acct_aca8f34e,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0536,demo-parent-02,1102234568,2026-02-17T16:13:00+09:00,OUT,403721,14473432,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0537,demo-parent-02,1102234568,2026-02-17T16:53:00+09:00,IN,252947,14726379,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0538,demo-parent-02,1102234568,2026-02-18T11:10:00+09:00,OUT,600000,14126379,배우자 최은희,신한은행,acct_c289e5ac,FAMILY,TRANSFER,MOBILE_TRANSFER,가족 생활비,true,true
txn-02-0539,demo-parent-02,1102234568,2026-02-19T13:02:00+09:00,IN,339731,14466110,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0540,demo-parent-02,1102234568,2026-02-22T08:14:00+09:00,OUT,40166,14425944,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0541,demo-parent-02,1102234568,2026-02-22T12:24:00+09:00,IN,459254,14885198,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0542,demo-parent-02,1102234568,2026-02-25T11:53:00+09:00,OUT,741509,14143689,우리유통,우리은행,acct_ec4a961f,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0543,demo-parent-02,1102234568,2026-02-28T11:35:00+09:00,OUT,24852,14118837,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0544,demo-parent-02,1102234568,2026-03-01T10:40:00+09:00,IN,273791,14392628,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0545,demo-parent-02,1102234568,2026-03-02T11:50:00+09:00,OUT,57337,14335291,하나로마트,한결카드,acct_46d164ef,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0546,demo-parent-02,1102234568,2026-03-03T15:53:00+09:00,IN,358972,14694263,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0547,demo-parent-02,1102234568,2026-03-03T17:34:00+09:00,IN,183720,14877983,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0548,demo-parent-02,1102234568,2026-03-04T11:04:00+09:00,IN,423594,15301577,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0549,demo-parent-02,1102234568,2026-03-05T09:00:00+09:00,OUT,700000,14601577,한결시장 상가임대,한결은행,acct_107640bc,HOUSING,AUTOPAY,AUTO_TRANSFER,상가 임대료,true,true
txn-02-0550,demo-parent-02,1102234568,2026-03-05T18:36:00+09:00,IN,489503,15091080,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0551,demo-parent-02,1102234568,2026-03-06T17:36:00+09:00,OUT,24121,15066959,하나로마트,한결카드,acct_46d164ef,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0552,demo-parent-02,1102234568,2026-03-07T13:22:00+09:00,OUT,880236,14186723,우리유통,우리은행,acct_ec4a961f,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0553,demo-parent-02,1102234568,2026-03-08T16:31:00+09:00,OUT,558567,13628156,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0554,demo-parent-02,1102234568,2026-03-09T17:48:00+09:00,OUT,607595,13020561,동네농산,농협,acct_691228fb,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0555,demo-parent-02,1102234568,2026-03-10T11:53:00+09:00,IN,399666,13420227,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0556,demo-parent-02,1102234568,2026-03-11T10:06:00+09:00,IN,585825,14006052,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0557,demo-parent-02,1102234568,2026-03-12T18:07:00+09:00,IN,265519,14271571,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0558,demo-parent-02,1102234568,2026-03-13T09:09:00+09:00,OUT,792853,13478718,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0559,demo-parent-02,1102234568,2026-03-14T09:00:00+09:00,OUT,140318,13338400,한국전력,한결은행,acct_a4e09594,BUSINESS_EXPENSE,AUTOPAY,AUTO_TRANSFER,사업장 전기요금,true,true
txn-02-0560,demo-parent-02,1102234568,2026-03-16T13:54:00+09:00,OUT,81784,13256616,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0561,demo-parent-02,1102234568,2026-03-16T15:32:00+09:00,OUT,537123,12719493,우리유통,우리은행,acct_ec4a961f,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0562,demo-parent-02,1102234568,2026-03-17T10:32:00+09:00,OUT,62749,12656744,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0563,demo-parent-02,1102234568,2026-03-17T14:38:00+09:00,OUT,648306,12008438,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0564,demo-parent-02,1102234568,2026-03-18T11:10:00+09:00,OUT,600000,11408438,배우자 최은희,신한은행,acct_c289e5ac,FAMILY,TRANSFER,MOBILE_TRANSFER,가족 생활비,true,true
txn-02-0565,demo-parent-02,1102234568,2026-03-18T17:08:00+09:00,IN,488893,11897331,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0566,demo-parent-02,1102234568,2026-03-21T13:26:00+09:00,IN,655102,12552433,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0567,demo-parent-02,1102234568,2026-03-21T14:45:00+09:00,IN,606545,13158978,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0568,demo-parent-02,1102234568,2026-03-23T11:54:00+09:00,OUT,27388,13131590,동네식당,한결카드,acct_aca8f34e,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0569,demo-parent-02,1102234568,2026-03-25T19:35:00+09:00,OUT,74615,13056975,동네식당,한결카드,acct_aca8f34e,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0570,demo-parent-02,1102234568,2026-03-26T13:34:00+09:00,OUT,51187,13005788,시장 상회,한결카드,acct_7df5a3a7,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0571,demo-parent-02,1102234568,2026-03-27T09:23:00+09:00,OUT,82943,12922845,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0572,demo-parent-02,1102234568,2026-03-31T13:57:00+09:00,IN,349217,13272062,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0573,demo-parent-02,1102234568,2026-04-01T16:04:00+09:00,OUT,33697,13238365,동네식당,한결카드,acct_aca8f34e,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0574,demo-parent-02,1102234568,2026-04-03T09:31:00+09:00,OUT,53704,13184661,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0575,demo-parent-02,1102234568,2026-04-05T09:00:00+09:00,OUT,700000,12484661,한결시장 상가임대,한결은행,acct_107640bc,HOUSING,AUTOPAY,AUTO_TRANSFER,상가 임대료,true,true
txn-02-0576,demo-parent-02,1102234568,2026-04-06T16:10:00+09:00,IN,423225,12907886,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0577,demo-parent-02,1102234568,2026-04-06T17:12:00+09:00,OUT,365646,12542240,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0578,demo-parent-02,1102234568,2026-04-07T09:37:00+09:00,OUT,25542,12516698,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0579,demo-parent-02,1102234568,2026-04-08T10:08:00+09:00,OUT,66990,12449708,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0580,demo-parent-02,1102234568,2026-04-09T14:13:00+09:00,IN,434504,12884212,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0581,demo-parent-02,1102234568,2026-04-10T13:57:00+09:00,IN,458781,13342993,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0582,demo-parent-02,1102234568,2026-04-12T13:12:00+09:00,IN,592079,13935072,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0583,demo-parent-02,1102234568,2026-04-13T16:20:00+09:00,OUT,362170,13572902,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0584,demo-parent-02,1102234568,2026-04-14T09:00:00+09:00,OUT,146514,13426388,한국전력,한결은행,acct_a4e09594,BUSINESS_EXPENSE,AUTOPAY,AUTO_TRANSFER,사업장 전기요금,true,true
txn-02-0585,demo-parent-02,1102234568,2026-04-15T15:52:00+09:00,IN,266782,13693170,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0586,demo-parent-02,1102234568,2026-04-17T17:49:00+09:00,OUT,415489,13277681,동네농산,농협,acct_691228fb,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0587,demo-parent-02,1102234568,2026-04-18T11:10:00+09:00,OUT,600000,12677681,배우자 최은희,신한은행,acct_c289e5ac,FAMILY,TRANSFER,MOBILE_TRANSFER,가족 생활비,true,true
txn-02-0588,demo-parent-02,1102234568,2026-04-18T19:13:00+09:00,OUT,27366,12650315,동네식당,한결카드,acct_aca8f34e,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0589,demo-parent-02,1102234568,2026-04-19T10:10:00+09:00,OUT,854749,11795566,동네농산,농협,acct_691228fb,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0590,demo-parent-02,1102234568,2026-04-19T17:45:00+09:00,OUT,40299,11755267,시장 상회,한결카드,acct_7df5a3a7,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0591,demo-parent-02,1102234568,2026-04-21T15:00:00+09:00,IN,279193,12034460,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0592,demo-parent-02,1102234568,2026-04-23T12:17:00+09:00,IN,380323,12414783,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0593,demo-parent-02,1102234568,2026-04-24T10:08:00+09:00,OUT,29444,12385339,시장 상회,한결카드,acct_7df5a3a7,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0594,demo-parent-02,1102234568,2026-04-26T12:37:00+09:00,OUT,446096,11939243,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0595,demo-parent-02,1102234568,2026-04-27T18:06:00+09:00,IN,191028,12130271,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0596,demo-parent-02,1102234568,2026-04-28T10:53:00+09:00,IN,654405,12784676,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0597,demo-parent-02,1102234568,2026-04-28T19:03:00+09:00,OUT,62429,12722247,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0598,demo-parent-02,1102234568,2026-04-29T12:01:00+09:00,IN,523114,13245361,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0599,demo-parent-02,1102234568,2026-04-29T14:07:00+09:00,IN,374837,13620198,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0600,demo-parent-02,1102234568,2026-04-29T15:56:00+09:00,OUT,808899,12811299,우리유통,우리은행,acct_ec4a961f,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0601,demo-parent-02,1102234568,2026-04-29T16:58:00+09:00,IN,698657,13509956,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0602,demo-parent-02,1102234568,2026-05-03T17:09:00+09:00,OUT,24050,13485906,주유소,한결카드,acct_db338373,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0603,demo-parent-02,1102234568,2026-05-03T17:44:00+09:00,OUT,65990,13419916,시장 상회,한결카드,acct_7df5a3a7,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0604,demo-parent-02,1102234568,2026-05-04T11:50:00+09:00,IN,647430,14067346,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0605,demo-parent-02,1102234568,2026-05-05T09:00:00+09:00,OUT,700000,13367346,한결시장 상가임대,한결은행,acct_107640bc,HOUSING,AUTOPAY,AUTO_TRANSFER,상가 임대료,true,true
txn-02-0606,demo-parent-02,1102234568,2026-05-07T18:52:00+09:00,IN,307064,13674410,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0607,demo-parent-02,1102234568,2026-05-08T11:41:00+09:00,OUT,24044,13650366,동네식당,한결카드,acct_aca8f34e,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0608,demo-parent-02,1102234568,2026-05-12T10:05:00+09:00,IN,394184,14044550,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0609,demo-parent-02,1102234568,2026-05-12T11:25:00+09:00,IN,199876,14244426,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0610,demo-parent-02,1102234568,2026-05-12T15:10:00+09:00,OUT,570286,13674140,한결식자재,농협,acct_cf81fa82,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0611,demo-parent-02,1102234568,2026-05-13T15:44:00+09:00,IN,541259,14215399,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0612,demo-parent-02,1102234568,2026-05-14T09:00:00+09:00,OUT,188767,14026632,한국전력,한결은행,acct_a4e09594,BUSINESS_EXPENSE,AUTOPAY,AUTO_TRANSFER,사업장 전기요금,true,true
txn-02-0613,demo-parent-02,1102234568,2026-05-14T10:54:00+09:00,OUT,628351,13398281,우리유통,우리은행,acct_ec4a961f,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0614,demo-parent-02,1102234568,2026-05-15T19:30:00+09:00,OUT,53624,13344657,시장 상회,한결카드,acct_7df5a3a7,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0615,demo-parent-02,1102234568,2026-05-16T11:24:00+09:00,OUT,700701,12643956,우리유통,우리은행,acct_ec4a961f,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0616,demo-parent-02,1102234568,2026-05-16T15:06:00+09:00,IN,441544,13085500,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0617,demo-parent-02,1102234568,2026-05-16T18:39:00+09:00,IN,470497,13555997,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0618,demo-parent-02,1102234568,2026-05-17T15:01:00+09:00,IN,435826,13991823,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0619,demo-parent-02,1102234568,2026-05-18T11:10:00+09:00,OUT,600000,13391823,배우자 최은희,신한은행,acct_c289e5ac,FAMILY,TRANSFER,MOBILE_TRANSFER,가족 생활비,true,true
txn-02-0620,demo-parent-02,1102234568,2026-05-19T08:14:00+09:00,OUT,28885,13362938,하나로마트,한결카드,acct_46d164ef,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0621,demo-parent-02,1102234568,2026-05-19T16:05:00+09:00,IN,633507,13996445,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0622,demo-parent-02,1102234568,2026-05-19T16:38:00+09:00,IN,683759,14680204,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0623,demo-parent-02,1102234568,2026-05-21T16:23:00+09:00,OUT,349583,14330621,우리유통,우리은행,acct_ec4a961f,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0624,demo-parent-02,1102234568,2026-05-24T13:23:00+09:00,IN,568201,14898822,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0625,demo-parent-02,1102234568,2026-05-25T16:03:00+09:00,OUT,267963,14630859,우리유통,우리은행,acct_ec4a961f,BUSINESS_EXPENSE,TRANSFER,MOBILE_TRANSFER,거래처 대금,false,true
txn-02-0626,demo-parent-02,1102234568,2026-05-27T10:33:00+09:00,IN,455493,15086352,한결시장 카드매출,한결은행,acct_6e2d4f89,BUSINESS_INCOME,SALE_SETTLEMENT,ACCOUNT_CREDIT,매출정산,false,true
txn-02-0627,demo-parent-02,1102234568,2026-05-29T19:00:00+09:00,OUT,42467,15043885,하나로마트,한결카드,acct_46d164ef,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0628,demo-parent-02,1102234568,2026-05-30T08:17:00+09:00,OUT,14429,15029456,동네식당,한결카드,acct_aca8f34e,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
txn-02-0629,demo-parent-02,1102234568,2026-05-30T20:37:00+09:00,OUT,52389,14977067,하나로마트,한결카드,acct_46d164ef,CONSUMPTION,CARD,DEBIT_CARD,생활비,false,true
